target,id,date,query,user,text
4,1770586256,Mon May 11 21:43:40 PDT 2009,NO_QUERY,Quimo,@DonnieWahlberg THANK YOU Donnie for all you do!!! Love ya 
0,1998060033,Mon Jun 01 17:55:33 PDT 2009,NO_QUERY,xxroshaleexx,@spuncher aw spencer 
0,1468876981,Tue Apr 07 04:11:46 PDT 2009,NO_QUERY,dhanno,No Red Sox opening game for me.  Conflicts will prevent me from going to the rescheduled game.
4,2177801629,Mon Jun 15 06:43:32 PDT 2009,NO_QUERY,Youngworker,that is not Lotto plays..here really wins one  ---&gt; www.winplace-portal.com
0,2256283395,Sat Jun 20 12:32:26 PDT 2009,NO_QUERY,colloquy54,I scored in the Top 10 for the &quot;Stick Science&quot; contest - but didn't win.  Have a look.htttp://www.flascience.org/wp/?p=1081
4,1990386583,Mon Jun 01 04:43:49 PDT 2009,NO_QUERY,KatyCaptivated,BBQ again. wonderful weather. great day. 
0,2263880325,Sun Jun 21 02:05:16 PDT 2009,NO_QUERY,princessjuliaaa,On the way to work  mamas taking me and we're listening to Taking Back Sunday
0,1933015590,Tue May 26 22:46:39 PDT 2009,NO_QUERY,farebad,@rubimartes I miss talking to youuuu  and yikes! Spilling things and computers do not mix well. :/
4,2184626186,Mon Jun 15 16:10:58 PDT 2009,NO_QUERY,lyssloves,"@adambusch http://twitpic.com/7i1fu - Mmm. Looks gross, but tastes delicious. "
4,2190795862,Tue Jun 16 03:45:03 PDT 2009,NO_QUERY,jbg1,@iafr8e thanks for the info brooke 
4,2051310899,Fri Jun 05 21:36:50 PDT 2009,NO_QUERY,TinaArtista_,Tomorow is my cousin's wedding! Going to see all my favorite cousins 
0,1760248678,Sun May 10 21:02:03 PDT 2009,NO_QUERY,whippedcream4,going to bed alone 
4,1990922079,Mon Jun 01 06:02:19 PDT 2009,NO_QUERY,KristiGrigsby,@SteveKayser Thx for the follow. Enjoyed browsing your site and getting to know your work! Reality Check/ALLMOP made me smile 
4,1969223390,Fri May 29 23:22:36 PDT 2009,NO_QUERY,williams89,&quot;UP&quot; was quite possibly thee most random movie ever but still made me a happy girl 
4,1985200601,Sun May 31 16:38:03 PDT 2009,NO_QUERY,pinksavannah,http://tinyurl.com/lho4g2 Milla and Halle looked fantastic at the Guys Choice event! Liking Halle's new look 
4,1692451743,Sun May 03 20:01:32 PDT 2009,NO_QUERY,C_KiRBS,Stomp the yard! Stomp the yard! 
0,2259631126,Sat Jun 20 17:54:25 PDT 2009,NO_QUERY,andreita18,@Susan_Op  o well.... Next month fer sure!
4,1972739635,Sat May 30 09:47:46 PDT 2009,NO_QUERY,AceMas21,@samanthai Awww *blush* Thanks!! You are a goddess aswell 
0,2070808161,Sun Jun 07 18:19:55 PDT 2009,NO_QUERY,flyingmonkeyboy,A sad day for British politics 
0,2052467127,Sat Jun 06 00:49:49 PDT 2009,NO_QUERY,kathiaKATYA,i'm not good enough 
4,2049745912,Fri Jun 05 17:25:33 PDT 2009,NO_QUERY,connster9700,"@jeweljk  Beautiful song, Jewel! Thanks for giving us a sneak peek! "
0,2048277425,Fri Jun 05 14:56:42 PDT 2009,NO_QUERY,bree_2013,"when i told him i'd love him forever, i really meant it. "
4,1971195031,Sat May 30 06:28:55 PDT 2009,NO_QUERY,historychick33,"um just want to say IOWA is the best! Best: State Fair, Art Fair, 20k Dam to Dam, 2nd best BBQ in USA, nice ppl "
4,1983935166,Sun May 31 14:07:13 PDT 2009,NO_QUERY,grekwood,however it does mean that my signed limited edition copy of the titanic inquest has just gone up in value 
4,2191497217,Tue Jun 16 05:23:59 PDT 2009,NO_QUERY,PennDragonArt,@IndywoodFILMS  ...hello  how goes it? ...things coming together for you?
0,1986082046,Sun May 31 18:17:36 PDT 2009,NO_QUERY,joanapt,can't believe miley didn't win  robert pattison looks sooo sexy *__*
0,1792732070,Thu May 14 00:03:37 PDT 2009,NO_QUERY,bex_pinkgirl,going to be bed and missing my sweetheart  Goodnite tweeters!!
0,1879958935,Thu May 21 23:39:24 PDT 2009,NO_QUERY,columnbreak,"@Bloglue Heard that homeless population, especially among younger folks, has really grown in JPN over the past year. Noticeably true? Sad "
4,2066284342,Sun Jun 07 10:13:43 PDT 2009,NO_QUERY,YanaHeartJonas,@MissKatieJonas Hi!  I don't have friends on twitter. will you be my friend? 
0,1932358152,Tue May 26 21:18:33 PDT 2009,NO_QUERY,jessxoxo28,kill me now- still doing global to much distractions 
0,2225333703,Thu Jun 18 10:35:35 PDT 2009,NO_QUERY,cassandrabookx3,why does @MandyyJirouxx get to hang out w/ @asher_book &amp; @wesleyadamquinn &amp; i don't? 
4,1831349723,Sun May 17 18:41:58 PDT 2009,NO_QUERY,melissaoliveira,@thehippie_xoxo you just said brothers girlfriend haha you mean boyfriends sister 
0,2183787503,Mon Jun 15 14:59:13 PDT 2009,NO_QUERY,Witlogic,@SarahRHatton I love king sunny ade! I bet I'll be to wiped out from my trip though. 
0,1573884647,Tue Apr 21 03:18:47 PDT 2009,NO_QUERY,negotiable_me,"@stormgrass once tried the freezer method but didn't work for me  since then i have a backup HD, stored outside my home. good luck anyway!"
4,2181202463,Mon Jun 15 11:30:26 PDT 2009,NO_QUERY,EverythingEads,ALL I am gonna say about this  http://bit.ly/QURqv
0,2322315184,Wed Jun 24 22:24:18 PDT 2009,NO_QUERY,McEntire1255,I hate you so much!! Its not fair!   Thanks for ruining my life!!
0,2069313380,Sun Jun 07 15:38:58 PDT 2009,NO_QUERY,Alecmonty,"Oh dear, BNP man trying to be funny "
4,1970698673,Sat May 30 04:53:30 PDT 2009,NO_QUERY,TwilightMadXx,"Yep Yep, i drew that zebra its amazing "
4,1970672535,Sat May 30 04:47:34 PDT 2009,NO_QUERY,whatsthedrone,Mission Statement or something like that  | psykoid.com http://bit.ly/TqdIt
0,2238916704,Fri Jun 19 07:54:19 PDT 2009,NO_QUERY,crystaljordan,@MelissaFrancis It's definitely about picking apart Deidre's letter rather than actually addressing the issue 
4,1754425337,Sun May 10 06:13:38 PDT 2009,NO_QUERY,Love_Puppy,"@stephmcintosh Drinking Tea,watching TV w/ bad reception, thinking maybe i wanna go see night at the museum next week, The usual really "
0,1990399585,Mon Jun 01 04:45:59 PDT 2009,NO_QUERY,peanutcake0308,Its Monday...back to classes 
4,1564072598,Mon Apr 20 01:37:48 PDT 2009,NO_QUERY,twoseven,im excited! rome and maldives..here i come 
4,1880878147,Fri May 22 02:49:32 PDT 2009,NO_QUERY,jhoymorales,checkin' out my stuff. 
0,2255885131,Sat Jun 20 11:56:20 PDT 2009,NO_QUERY,xhugg,gosh i wish yesterday was today.  i miss everyone so so much.
4,2175713214,Mon Jun 15 01:46:42 PDT 2009,NO_QUERY,tripfaller,@luluphooey your ma wife now 
4,2017840406,Wed Jun 03 09:02:01 PDT 2009,NO_QUERY,heytearcatcher,I'm now officially finished with junior cert englis forever! It sounds so good to say that 
0,1823677018,Sat May 16 22:38:43 PDT 2009,NO_QUERY,kt2cool4u,@selenagomez i want a poptart now! 
0,2298522226,Tue Jun 23 11:47:00 PDT 2009,NO_QUERY,LisaJokisch,"Relaxing while Emma sleeps...then back to cleaning...  I'm sooo bored today, but sadly I'm without a car until tomorrow... "
4,2060437574,Sat Jun 06 18:54:21 PDT 2009,NO_QUERY,Darkartist,@TwiPotter131 oohh i need to read that!!!!!! lol *jealous* 
4,1977529405,Sat May 30 21:09:24 PDT 2009,NO_QUERY,goldenlyra,"@YarnHarlot Yay!  And hugs for all you do   Happy Birthday, A!"
0,2250706312,Sat Jun 20 01:15:12 PDT 2009,NO_QUERY,scarletshimmer,Is so glad she kept waking up every few hours again! I just want to sleep properly 
0,2199982439,Tue Jun 16 18:16:27 PDT 2009,NO_QUERY,thenameisneish,@TeamKristen ahahaa. YES! AND I KNOW I'LL HAVE A JOB THEN! 
0,1677114341,Sat May 02 00:31:11 PDT 2009,NO_QUERY,kelsey_duryee,Omfg im a freaking RETARD. Going over liiines  I can't get them down to save my effing life
0,2178978532,Mon Jun 15 08:28:31 PDT 2009,NO_QUERY,Carrielouisee,just found out i can't get twitter on my phone 
0,2251292512,Sat Jun 20 03:02:18 PDT 2009,NO_QUERY,Anna1602,is stupid sorry. 
0,2285128301,Mon Jun 22 14:44:34 PDT 2009,NO_QUERY,Croutonss,@itsgoeyy ohhhh ewwwww. sorry  i thought u were watching the lion king.
4,1688009619,Sun May 03 10:07:31 PDT 2009,NO_QUERY,CecileLP,"Sunday evening!! Oldest son is coming back from CISV week end, and let's start a new short week "
4,1984141531,Sun May 31 14:31:21 PDT 2009,NO_QUERY,andyheadworth,"@WendyJacob I have indeed, and I try to get out every week - weather permitting of course!  Bring on the summer  "
4,2065072548,Sun Jun 07 07:49:59 PDT 2009,NO_QUERY,xxLuvinUxx,missing my daniboo  party at my house! be there 
4,1754547279,Sun May 10 06:38:26 PDT 2009,NO_QUERY,RrHilton,@ch8se23 haha.  we're u cheerleader too?
4,2051578634,Fri Jun 05 22:20:17 PDT 2009,NO_QUERY,alliejay,Five months. 
4,1469027034,Tue Apr 07 04:54:00 PDT 2009,NO_QUERY,screamaimdance,"@mimidoogi good good  and yay for not sleeping. i did that once, it was like 9am and i guess i just *forgot* to sleep :p"
4,2053106176,Sat Jun 06 03:17:48 PDT 2009,NO_QUERY,hypnophil,"busy later as I have a new student for my course coming to catch up, one place left to fill on the course if anyone interested "
4,2062845672,Sun Jun 07 00:29:49 PDT 2009,NO_QUERY,ms_mouna,i am head over heels in LUV with lavender scented bath salts.....    
0,2189821862,Tue Jun 16 01:00:06 PDT 2009,NO_QUERY,robinmatthewfry,"@MrsPBoutique It's true, Tuesday is evil. I've already been forced to sit between 2 complete dicks at a networking breakfast this morning "
4,1960962781,Fri May 29 08:46:31 PDT 2009,NO_QUERY,itsfefi,"i'm back to school now, and i feel tired so i'll go to sleep for a few minutes  just love love love love love love it haha."
4,1833939080,Mon May 18 01:00:53 PDT 2009,NO_QUERY,Luvn_nkotb,well haha to her if her tweets to jon got lost in the thousands...he will never see the s**t she writes 
4,1565364688,Mon Apr 20 06:34:43 PDT 2009,NO_QUERY,jemejia,@kristinamariiee ur so acknowledgeful 
0,2260316932,Sat Jun 20 19:01:23 PDT 2009,NO_QUERY,junnie_tan,2 weeks more to pass out! but i dunno where i'll be heading to... 
4,2052897293,Sat Jun 06 02:27:26 PDT 2009,NO_QUERY,Young_SoulBlade,@latinoboi1988 Yeah!!  Isn't it Tic Toc?? Isn't it a typo?? :-/
0,2000980230,Mon Jun 01 23:29:49 PDT 2009,NO_QUERY,azure13,seen yest. today still on MC but got to come back. 
4,2039696759,Thu Jun 04 22:34:46 PDT 2009,NO_QUERY,MelyssaF,"landed at 1am, and my awesome brother was waiting to pick me up! "
4,1468835467,Tue Apr 07 03:59:10 PDT 2009,NO_QUERY,Anikainlondon,"@TTOBF a wall plug for charging? If so, yes I do and I can bring it "
4,1563556942,Sun Apr 19 23:17:45 PDT 2009,NO_QUERY,Lauren0331,really hopes that the Disneyland books I just ordered don't really take 5-9 days to get here... I would like them now please 
4,1834631773,Mon May 18 03:40:01 PDT 2009,NO_QUERY,dressjunkie,@ladybolan Sounds magical. If you think of any defo let me know. Remote is good 
4,1879932091,Thu May 21 23:34:20 PDT 2009,NO_QUERY,Letina16,Letina has been taken out to get her vital supplies - valium and credit!  and has spent the rest of the day relaxing with my cat...  xxx
4,1695922947,Mon May 04 07:14:31 PDT 2009,NO_QUERY,Sondra27,@lilmoxey Yay for full-term!! 
0,2177600724,Mon Jun 15 06:23:18 PDT 2009,NO_QUERY,asty_bali,@BuzzyBas yo bro...@nkotb has cancelled Oz tour  chek it dot @nkotb.com
4,1835516919,Mon May 18 06:10:15 PDT 2009,NO_QUERY,Doctor005,I love Doctor Who books 
0,2253386513,Sat Jun 20 08:05:03 PDT 2009,NO_QUERY,marychemromance,"had a horrrrrible dream last night  @drumitloud hated me, sil didnt finish ther set and ill mattie broke his leg and he might have died "
0,2221385946,Thu Jun 18 05:17:01 PDT 2009,NO_QUERY,Kyra028,@DirtyRose17 I wish I can 
4,1685284512,Sat May 02 23:45:15 PDT 2009,NO_QUERY,dL_solis,@sondramoe hey Sondra have a great nite 
0,2286105655,Mon Jun 22 16:00:15 PDT 2009,NO_QUERY,Kingdrew,@yarn_girl oh no  what happened 
0,2045171323,Fri Jun 05 10:20:24 PDT 2009,NO_QUERY,JenBrockwell,@tensh_iie Oh no! Sorry about Mike.  I'm great. It's rainy here so I feel kinda blah sometimes lol but I am trying to stay cheerful. ;)
0,2289529868,Mon Jun 22 20:36:28 PDT 2009,NO_QUERY,CandyBilyk,@backgotback I wish  I am still very broke. There are no travels in my forseable future.
4,2012970335,Tue Jun 02 21:38:56 PDT 2009,NO_QUERY,Jon_Pierce,Phone and sleep with @devinjayne. Talk about the girl of my dreams 
0,2232743709,Thu Jun 18 20:19:58 PDT 2009,NO_QUERY,JennaRaeLove,It's too hot to do anything. :/ I'm gonna go to sleep while listening to my boys AVP. Still miss 'em. 
4,1882485932,Fri May 22 06:57:38 PDT 2009,NO_QUERY,nadinekahlon,"@aussie_angel Congratulations Granny! Sorry I missed that exhilerating moment..what a youthful, Twittering grandmother you are "
0,2178142142,Mon Jun 15 07:15:25 PDT 2009,NO_QUERY,valpalchicka33,@thestonecrew yah fur sure! Even tho im not gonna be there.  yah im still a fan i think other ppl are too
0,2054557215,Sat Jun 06 07:36:35 PDT 2009,NO_QUERY,annadeca07,plus Mitch doesn't want to talk to me...... 
0,2239208324,Fri Jun 19 08:15:41 PDT 2009,NO_QUERY,adeola93,is not looking forward to school induction day..eugh its like been in year 7 again 
4,2000220576,Mon Jun 01 21:39:16 PDT 2009,NO_QUERY,iSHiNE11,I can actually say that I haven't been bored in about a week (besides being at work)... 
0,2261875190,Sat Jun 20 21:29:51 PDT 2009,NO_QUERY,mOnEEna,i miss david archuleta and cook.. 
4,1979138962,Sun May 31 01:47:45 PDT 2009,NO_QUERY,vix_rock,@JuicyBands  thanx allot for the following looking forward for your tweets and i know m gonna get more news about Rock n Roll through you 
0,2200961582,Tue Jun 16 19:36:52 PDT 2009,NO_QUERY,missbrandii,Wonder where my Canadian cutie pie @KMoodie is.... 
0,2054657071,Sat Jun 06 07:49:23 PDT 2009,NO_QUERY,aligatorpop,At least this year. 
4,2071031264,Sun Jun 07 18:43:00 PDT 2009,NO_QUERY,jamieaiken919,"@colbertobsessed LOL, I'm so glad you told me about Alton being there!  #CliqueOfTwitter #foodnetworkstar"
0,2214319440,Wed Jun 17 16:34:28 PDT 2009,NO_QUERY,kstems,@summerburtech how did you get yr twitter background? I was trying to get one of the backgrounds from their website but it wouldnt let me 
4,1833565901,Sun May 17 23:42:08 PDT 2009,NO_QUERY,BlueEyedGirl18,@iamafreak i cant belive he just started to ignore you tho for no reason...im glad that you had fun and i wouldnt worry about it to much 
4,1687126601,Sun May 03 07:50:38 PDT 2009,NO_QUERY,auliana,"have a really great bbq party today, thank's guys.. "
0,1989379863,Mon Jun 01 01:19:32 PDT 2009,NO_QUERY,Psydragonfly,"55 beached Pilot Whales in Kommetjie, be warned this is VERY sad  http://www.africanpenguin.co.za/whalegallery.html"
4,1751645471,Sat May 09 19:56:18 PDT 2009,NO_QUERY,anewmode,@feliciaday I did laundry tonight too.  Guess I can admit that now that you paved the way.  
0,2205209362,Wed Jun 17 04:13:16 PDT 2009,NO_QUERY,xo_mcflyandjb,@aussiemcflyfan i know how you feel 
0,2059811093,Sat Jun 06 17:41:02 PDT 2009,NO_QUERY,Amie__88,@BD_24 lol and I'm stuffed!!! Wish I hadn't eatin all that now 
0,2222054623,Thu Jun 18 06:25:41 PDT 2009,NO_QUERY,Ohmeggybaby,what a gloomy day out 
0,1695278002,Mon May 04 05:43:23 PDT 2009,NO_QUERY,xEvilCherryPiex,IM SOOO BORED!!!!    WHAT IS THE POINT IN BANK HOLIDAYS WHEN THERES NOTHING TO DO???    i need cheering up 
0,2058895812,Sat Jun 06 15:50:37 PDT 2009,NO_QUERY,currrry,Shopping the stores at caesar palace!  too bad celine isnt still here  
0,1976632180,Sat May 30 18:37:52 PDT 2009,NO_QUERY,Lisakcoan,Sorry you are hurting MomOf Faith  #mmwanted
0,1970756815,Sat May 30 05:06:04 PDT 2009,NO_QUERY,_MikeKennedy,"Where's portable espresso maker? Gr8 for camping, cool simple tech, great way to meet fellow campers (fffssssshwwtt - Hello!). Not here. "
4,2007559350,Tue Jun 02 12:49:06 PDT 2009,NO_QUERY,tannwick,@HoptonHouseBnB Yup - i'll do a pic on t'iphone in a sec instead - we have scarlet in the back and pink out front 
0,2202252777,Tue Jun 16 21:29:12 PDT 2009,NO_QUERY,vickybonnett,"@SassyKathy Saw your earlier tweet w/ new pic....uh yeah, totes Darkward. I.miss.him. "
0,2258779277,Sat Jun 20 16:29:06 PDT 2009,NO_QUERY,BreeLovesIt,miss this  http://bit.ly/3PBztG
0,2182163488,Mon Jun 15 12:48:22 PDT 2009,NO_QUERY,Caitenosyke,@erinnnn_x ur not allowed to go to the cab show this summer?!?  im going and i was counting on seeing ur lovely face there  dayummm 
4,1990500910,Mon Jun 01 05:02:08 PDT 2009,NO_QUERY,Lowenmo,Good music http://bit.ly/F743z is free 
0,2326112634,Thu Jun 25 06:34:10 PDT 2009,NO_QUERY,tamz1976,@JulesFletcher We do MGS here. We have COD but it kills my vertigo  As a kid Id give barbie a crewcut and play GI Joes
0,2001317634,Tue Jun 02 00:29:58 PDT 2009,NO_QUERY,haswalt,How can I feel so Ill on such a nice day 
4,1995295698,Mon Jun 01 13:15:46 PDT 2009,NO_QUERY,roseflower1234,Hey Everyone !!!!  
4,1834124513,Mon May 18 01:43:22 PDT 2009,NO_QUERY,vavroom,@PegasusNZ I can email more detailed instructions if you want. lemme know  it's fabulous and simple 
0,1685536404,Sun May 03 00:50:22 PDT 2009,NO_QUERY,juiceee,@ertie Hmpf I'm gonna be emo now like @markcastro.  haha yeah iz a guuhhrreat movie. U should see the pre-movie too! Jason + Natalie P.
0,1976164391,Sat May 30 16:43:42 PDT 2009,NO_QUERY,jbmcguinness,@feliciaday   &quot;we can no longer allow access to Pandora for listeners located outside of the U.S.&quot; Sadface 
0,1677582058,Sat May 02 02:52:03 PDT 2009,NO_QUERY,legallove,Still in pain... Is there a doctor in the twitter room? 
0,1573766164,Tue Apr 21 02:45:25 PDT 2009,NO_QUERY,surajkala,Any idea where can i get IPL jersy for 3 figures .. this r damm expensive http://www.myntra.com/reebok-store 
4,2188267173,Mon Jun 15 21:35:19 PDT 2009,NO_QUERY,theenuh,@Ryanimay miss you lil b*tch hahaha 
0,2047565165,Fri Jun 05 13:50:35 PDT 2009,NO_QUERY,collystringgs,"@donkeyunltdnews my parents just had the dog they got when I graduated 8th grade  put down last week, she was 15. I'm so sorry "
0,2063651849,Sun Jun 07 03:32:05 PDT 2009,NO_QUERY,5tephanieM,@andyroddick  maybe you can use that time to wash your hats. ;-) (hey thats from Murray)
0,2061452916,Sat Jun 06 20:54:07 PDT 2009,NO_QUERY,madamimadamtar,"Cooking a traditional English breakfast. Although, I wish I could find black pudding on a Sunday "
0,2072437224,Sun Jun 07 21:01:25 PDT 2009,NO_QUERY,lucycholloway,Sending lots of love @cgatt777's way. Losing loved ones is hard... 
4,1565466121,Mon Apr 20 06:49:29 PDT 2009,NO_QUERY,DonaldPayne,"You just cantï¿½ beat a great gift, today I was blessed with a some new software valued at just about $800. It's good to be loved. "
4,1795226414,Thu May 14 07:23:31 PDT 2009,NO_QUERY,mittsy,@Mando_Diao cant wait til you come to London 
0,1972180689,Sat May 30 08:43:32 PDT 2009,NO_QUERY,ethantheweiner,Needs 15 dollars lol. To bad sumone stole 40 of mine 
4,1832258157,Sun May 17 20:28:27 PDT 2009,NO_QUERY,MiriamP,@pixel8ted I'm feeling ok thanks. getting stronger 
0,1793285307,Thu May 14 02:05:49 PDT 2009,NO_QUERY,BeaMarqz,"@trixxaayyy Aw, argh "
0,1978252803,Sat May 30 22:50:09 PDT 2009,NO_QUERY,franksting,Making chocolate self saucing pudding. @mellalicious indicated needed to drink wine. Cork fail. Hope not a bad omen 
0,2031907571,Thu Jun 04 10:29:32 PDT 2009,NO_QUERY,shelbee20,this is lame. first day of summer and its raining. thats not a good way to start off.  oh well.
4,1686984336,Sun May 03 07:25:01 PDT 2009,NO_QUERY,JenelleC,@Joesangel  never been to miami but love NYC!  
4,2188612797,Mon Jun 15 22:13:19 PDT 2009,NO_QUERY,victoriallort1,Gettin into bed to read the twilight series over. Almost done w/#1 again 
0,1836395555,Mon May 18 07:55:18 PDT 2009,NO_QUERY,HaAngRad,been 10 days!! i'm sure i caught the swine flu. 
0,2232878910,Thu Jun 18 20:31:18 PDT 2009,NO_QUERY,crazyyg,@LMSStars nooo  we can't let it!!
0,1752258757,Sat May 09 21:26:38 PDT 2009,NO_QUERY,textdrivebys,@mokewon it was! i wish 
4,1759541423,Sun May 10 19:26:31 PDT 2009,NO_QUERY,gavriele,@jordanboesch happy mother's day 
0,2287942971,Mon Jun 22 18:30:23 PDT 2009,NO_QUERY,estherrozella,@sunshinerocker my Alison is leaving me...    I shall miss her.
0,2069020973,Sun Jun 07 15:07:11 PDT 2009,NO_QUERY,jencabrito,'s 3 day weekend is slowly coming to an end 
0,2322799098,Wed Jun 24 23:17:47 PDT 2009,NO_QUERY,snarkysweetness,"Emma Watson quits acting after HP, about time. And no Neve for Scream 4  I don't think the Arquettes can hold the film alone."
0,2230249298,Thu Jun 18 16:50:55 PDT 2009,NO_QUERY,lejunkdrawer,@StewartWade @pibby yes poor me and my no dreams. 
0,1969156654,Fri May 29 23:11:01 PDT 2009,NO_QUERY,Arasphere,@MCRsavedMilife Aww.. Why? 
0,2252201727,Sat Jun 20 05:42:58 PDT 2009,NO_QUERY,DeeRiley,@denial_island Glad you're having a great time! I'm envious...currently its bucketing with rain here  Enjoy the lovely weather - Have fun!
0,2176562853,Mon Jun 15 04:12:02 PDT 2009,NO_QUERY,PaulaaaOx,hayfever is actually killinggg me 
0,2266318087,Sun Jun 21 08:17:43 PDT 2009,NO_QUERY,daniirouuu,studyinng for finals. fillos and buccis tommoroww 
4,1989713786,Mon Jun 01 02:32:43 PDT 2009,NO_QUERY,IamTam,@Mia_R I was bitten years ago. I'm def a night person  Why? It's summer &amp; I have nothing better to do lol.
0,1979004258,Sun May 31 01:15:16 PDT 2009,NO_QUERY,shim1,"Still up, UNfortunately. My eyes don't wanna fall asleep "
4,2070071923,Sun Jun 07 17:02:46 PDT 2009,NO_QUERY,TabithaLocke,Best quote of firefly they got boy whores how thoughtfull 
4,1692923660,Sun May 03 21:06:40 PDT 2009,NO_QUERY,screamin_deal,@freebieprincess: thx so much! 
0,2033782138,Thu Jun 04 13:10:58 PDT 2009,NO_QUERY,iamSwitz,Gimp 2.6 is prone to crashes 
4,1966358335,Fri May 29 17:37:13 PDT 2009,NO_QUERY,RobertaRimes,@Sincora hahaha Ameeeeei! Love you both!  
4,2016498082,Wed Jun 03 06:52:55 PDT 2009,NO_QUERY,katementon,goodnight alll! see you all bright an early in 6 hours time  xx
4,2059931175,Sat Jun 06 17:55:36 PDT 2009,NO_QUERY,HannaBec,"@randytho They are too scary. I can't imagine any kid likes them these days! I like unrealistic, like Barbie or Cabbage Patch. "
4,1556219983,Sat Apr 18 22:02:42 PDT 2009,NO_QUERY,glossmode,"assistindo 'im not there'. me apaixonando... folk for life, with soul. boa noite "
0,1986968998,Sun May 31 19:35:29 PDT 2009,NO_QUERY,xsonyax,Bed reallyreallyreally early. Holy fuck. Going to bed really soon. Leaving tomorrow.  &lt;3
0,2182320243,Mon Jun 15 13:00:51 PDT 2009,NO_QUERY,alliebrock,it's taken me 15 years and 335 days to utter the immortal phrase... &quot;you treat this place like a hotel&quot;  
4,1755509030,Sun May 10 09:19:16 PDT 2009,NO_QUERY,nyussz,@TheUgh but i stopped trying a few minutes ago. called a friend and he's gonna help me 
4,2066660110,Sun Jun 07 10:56:18 PDT 2009,NO_QUERY,EDouglasWW,"Nap, then NIN.... dammit, @Da7e... you totally stole my idea!!! "
0,1795546088,Thu May 14 07:57:42 PDT 2009,NO_QUERY,brenai,Finally going to bed...another all nighter...have to wake up in two hours for class 
0,1973017323,Sat May 30 10:19:10 PDT 2009,NO_QUERY,MusicMuseChelle,@KaseySmith Can i come over? I dont have a pool  boo LOL
4,1793679598,Thu May 14 03:36:39 PDT 2009,NO_QUERY,itz_jOw3,@OneLove_Asha What else  ? hahahaha
0,2233265340,Thu Jun 18 21:05:27 PDT 2009,NO_QUERY,AllisonChef,dont like how aaron doesnt have a phone. i cant tell him to come over now 
4,1751885475,Sat May 09 20:31:01 PDT 2009,NO_QUERY,SKILLETfan01,"@superfro432 Is it bad that I'm sitting here watching a #Pens replay and getting excited? I think it's the coffee, but... Who knows. "
4,2060242127,Sat Jun 06 18:31:58 PDT 2009,NO_QUERY,majormychemfan,"The capital of Honduras is Tegucigalpa!  (Thanks, Sra. C.)"
0,1996123236,Mon Jun 01 14:34:13 PDT 2009,NO_QUERY,gooblythe,vacation almost here...so close and yet so far away.  visiting ur mom isn't really vacation anyway. hmpf.
0,2052567435,Sat Jun 06 01:10:47 PDT 2009,NO_QUERY,Curlsvicious,@lc17chic yay!!!!!! I may have to take one of those f'ers soon 
4,1556268150,Sat Apr 18 22:12:37 PDT 2009,NO_QUERY,luvandbball,needs to be entertained!!! tweet me 
4,2176881551,Mon Jun 15 04:58:36 PDT 2009,NO_QUERY,voxeo,"Just did a Skype video call from 30,000+ feet on @SouthWestAir 's free WiFi.  I didn't have my headset to really talk, but we waved "
0,2059379018,Sat Jun 06 16:48:52 PDT 2009,NO_QUERY,SeanAIC,"Not in a good mood, right now. "
4,1964279566,Fri May 29 13:59:34 PDT 2009,NO_QUERY,BizOuX,@mileycyrus http://twitpic.com/64x8j - Aww my sis'll be so thrilled you like horses ^^ she's a huuuuuge fan of you and horse riding 
0,2005150330,Tue Jun 02 09:16:52 PDT 2009,NO_QUERY,pilihpk,No starbucks in cross city 
0,2061717290,Sat Jun 06 21:27:38 PDT 2009,NO_QUERY,urgency,I'M MISSING OUT ON THE H_E TWITTER GOSSIP. 
0,1685023153,Sat May 02 22:47:49 PDT 2009,NO_QUERY,cupcakeskill,Toenail coming off!!! Again!!!! Spastic toes   
4,2071772968,Sun Jun 07 19:54:22 PDT 2009,NO_QUERY,Vick_Grrrs,"Oh apple guy, heres your reciept. would u like my number with that? "
0,2001383300,Tue Jun 02 00:42:24 PDT 2009,NO_QUERY,dannyswrld,@Superbad24 LOL. Cheese colred? 
4,2067605928,Sun Jun 07 12:38:29 PDT 2009,NO_QUERY,Fenrir,@fbz or most of your social interaction goes over twitter and other social networks 
0,2303254478,Tue Jun 23 17:56:29 PDT 2009,NO_QUERY,kray2009,I can't find my warped tour tickets 
4,2049575668,Fri Jun 05 17:07:18 PDT 2009,NO_QUERY,Rotone,I haven't eaten all day actually since 3pm yesterday. I need to get a hold of my life 
0,1964116702,Fri May 29 13:44:57 PDT 2009,NO_QUERY,sparkli,am bored out of my skull.  i have got to get a job.  this SUCKS.  i need entertainment. /grumbles 
4,1469557096,Tue Apr 07 06:44:25 PDT 2009,NO_QUERY,nihaiyu,@zhuhe 3ks  
0,1557419277,Sun Apr 19 04:00:10 PDT 2009,NO_QUERY,SashaH359,"@tommcfly mmm Tasty, you'r making me hungry now "
4,2067051840,Sun Jun 07 11:39:37 PDT 2009,NO_QUERY,bugthecat,"waiting for daisy, bug's sister who he probably doesn't remember anyway ... yes, we'll be a 6-cat household for the next 6 months "
4,1977839471,Sat May 30 21:49:40 PDT 2009,NO_QUERY,la_cubanita22,"grt sat. kimmie took kids 2 sc, we saw d tone lola &amp; clara, took fogos samba class, ate tapas &amp; came home 2 a revamped house!  great day!"
